origen,destino,distancia_km,tiempo_min,costo_sol,tipo_via,congestion
1377,924,0.5455,5.89,1.58,vía_expresa,alta
1377,967,0.5571,3.92,1.97,avenida,alta
1378,592,0.063,5.1,1.41,vía_expresa,baja
1378,468,0.2801,4.43,1.86,avenida,baja
1378,776,0.305,5.09,1.25,carretera,alta
1378,976,0.3908,3.09,2.01,jirón,alta
1378,1093,0.517,5.92,1.11,carretera,alta
1378,237,0.605,3.96,1.36,carretera,alta
1379,474,0.22,1.65,1.62,vía_expresa,baja
1379,195,0.2327,3.44,1.55,jirón,media
1379,1463,0.2407,4.18,1.46,vía_expresa,media
1379,1321,0.5368,3.24,2.4,vía_expresa,alta
1379,1200,0.633,4.13,1.17,vía_expresa,alta
1379,698,0.7236,4.96,1.35,jirón,baja
1380,1446,0.4982,2.17,2.0,avenida,baja
1380,1141,0.7591,5.67,1.29,carretera,baja
1380,973,1.0602,5.14,2.01,vía_expresa,alta
1380,1147,1.1103,3.45,1.72,avenida,media
1380,1311,1.1517,5.26,2.36,avenida,media
1380,1048,1.3361,7.14,2.79,avenida,alta
1381,557,0.3764,4.55,1.49,avenida,alta
1381,503,0.6826,4.41,1.08,carretera,alta
1381,338,0.7012,6.16,1.87,vía_expresa,baja
1381,226,0.8192,3.73,2.18,vía_expresa,alta
1381,353,1.1601,6.92,1.93,vía_expresa,media
1381,112,1.1753,4.75,2.49,carretera,alta
1382,1283,0.2123,2.22,0.75,carretera,baja
1382,1316,0.9725,4.77,2.21,jirón,alta
1382,97,1.0402,4.41,1.65,jirón,media
1382,1173,1.1123,4.05,2.86,carretera,baja
1382,34,1.3079,7.39,2.31,vía_expresa,alta
1382,932,1.4429,5.82,2.39,carretera,alta
1383,1186,0.0855,4.32,0.77,carretera,alta
1383,1116,0.1065,4.63,1.07,jirón,alta
1383,360,0.1607,1.6,1.09,vía_expresa,alta
1383,889,0.2167,1.8,0.69,vía_expresa,baja
1383,661,0.2769,4.07,1.76,jirón,alta
1383,575,0.3017,1.72,1.94,avenida,alta
1384,53,0.1081,5.18,1.49,vía_expresa,media
1384,782,0.1884,5.36,1.25,vía_expresa,alta
1384,105,0.2984,4.65,2.0,carretera,media
1384,1251,0.4763,2.56,2.17,avenida,media
1384,774,0.6338,2.75,2.44,carretera,baja
1384,1338,0.6564,3.79,1.69,jirón,alta
1385,446,0.4038,2.01,1.07,jirón,media
1385,1367,0.4498,5.62,2.15,carretera,alta
1385,1089,0.493,2.56,1.46,vía_expresa,alta
1385,1218,0.5733,5.09,1.56,jirón,media
1385,583,0.6911,5.3,1.8,avenida,alta
1385,630,0.894,3.01,2.01,jirón,alta
1386,1044,0.1812,3.74,1.87,vía_expresa,media
1386,437,0.3629,5.52,1.43,avenida,baja
1386,748,0.6158,4.95,1.16,jirón,alta
1386,469,0.8516,4.32,2.62,avenida,alta
1386,383,0.924,4.43,2.58,vía_expresa,media
1386,382,1.0236,4.63,1.82,jirón,alta
1387,231,0.3929,5.26,0.89,carretera,baja
1387,884,0.4638,4.45,2.15,vía_expresa,media
1387,656,0.4967,2.86,0.95,vía_expresa,baja
1387,982,0.5486,3.66,2.03,avenida,baja
1387,1235,0.571,3.58,1.1,carretera,baja
1387,217,0.7103,4.2,1.8,avenida,media
1388,859,0.1692,4.7,1.4,avenida,baja
1388,410,0.3284,4.62,1.33,jirón,alta
1388,137,0.3638,4.65,1.93,jirón,alta
1388,820,0.3847,3.43,2.22,vía_expresa,alta
1388,1460,0.4084,5.36,2.0,carretera,alta
1388,618,0.4331,4.86,1.46,vía_expresa,media
1389,612,0.2237,4.24,1.19,carretera,alta
1389,1288,0.2257,3.82,1.76,avenida,media
1389,1249,0.2826,1.92,1.01,vía_expresa,alta
1389,525,0.4467,4.96,2.28,carretera,media
1389,34,0.5162,4.85,1.21,vía_expresa,baja
1389,1252,0.52,2.24,1.13,jirón,baja
1390,444,0.2908,4.69,1.99,jirón,baja
1390,428,0.3546,3.27,1.66,vía_expresa,media
1390,652,0.3741,3.43,1.05,jirón,media
1390,1238,0.4169,4.87,2.12,carretera,baja
1390,260,0.4465,3.33,1.6,jirón,alta
1390,495,0.5039,4.44,1.03,carretera,baja
1391,908,0.4546,4.71,1.86,avenida,alta
1391,1353,0.5469,4.46,2.16,avenida,media
1391,1489,0.6175,3.98,2.51,carretera,media
1391,270,0.6513,4.53,1.29,jirón,alta
1391,828,0.699,3.87,2.42,carretera,alta
1391,719,0.7301,4.42,1.16,vía_expresa,baja
1392,1445,0.2444,1.51,1.71,jirón,alta
1392,100,0.2582,4.63,1.79,jirón,baja
1392,964,0.2898,3.01,0.96,vía_expresa,alta
1392,206,0.3731,4.2,0.97,jirón,media
1392,0,0.3845,4.98,1.72,vía_expresa,media
1392,716,0.4994,3.94,1.16,carretera,alta
1393,1325,0.1524,3.3,1.25,carretera,media
1393,164,0.1765,1.49,1.68,jirón,baja
1393,1040,0.3119,4.66,2.15,avenida,alta
1393,866,0.3931,5.58,1.92,avenida,alta
1393,1078,0.5042,4.19,2.33,vía_expresa,media
1393,554,0.5182,3.65,1.41,carretera,baja
1394,706,0.227,4.44,1.2,avenida,alta
1394,1279,0.2654,1.58,1.52,avenida,baja
1394,89,0.2657,3.78,1.69,vía_expresa,media
1394,937,0.4836,4.35,2.12,carretera,media
1394,660,0.5657,4.13,1.1,jirón,media
1394,418,0.6257,4.38,2.19,vía_expresa,media
1395,988,0.1169,2.01,1.18,carretera,media
1395,709,0.1611,4.37,1.0,jirón,baja
1395,22,0.3021,2.81,1.42,carretera,alta
1395,556,0.3276,3.95,2.24,jirón,media
1395,283,0.3914,4.09,2.12,jirón,alta
1395,576,0.4069,3.54,2.18,avenida,alta
1396,916,0.7429,6.19,1.65,jirón,baja
1396,539,0.7963,4.53,1.49,vía_expresa,baja
1396,549,0.8601,3.87,1.7,carretera,baja
1396,1261,0.9196,3.3,1.72,carretera,alta
1396,1043,0.9866,2.99,2.05,vía_expresa,baja
1396,1171,1.0744,5.65,2.71,vía_expresa,baja
1397,15,0.2912,3.96,1.15,vía_expresa,media
1397,1320,0.3823,2.71,2.28,vía_expresa,baja
1397,327,0.4336,4.16,2.0,carretera,alta
1397,228,0.4406,2.34,1.71,vía_expresa,media
1397,1373,0.5957,4.13,2.09,vía_expresa,media
1397,138,0.6064,3.67,1.94,carretera,alta
1398,359,0.3776,3.56,1.27,carretera,alta
1398,1109,0.6163,5.72,1.7,jirón,baja
1398,977,0.6325,5.46,1.96,carretera,media
1398,1455,0.6363,3.33,2.23,vía_expresa,baja
1398,1133,0.6907,6.06,1.45,carretera,baja
1398,535,0.8536,4.06,1.6,vía_expresa,media
1399,1238,0.2485,2.61,1.37,jirón,baja
1399,57,0.3908,2.35,1.59,vía_expresa,media
1399,272,0.4027,3.28,2.2,avenida,alta
1399,428,0.4681,2.26,1.72,vía_expresa,media
1399,998,0.5158,3.52,1.83,jirón,baja
1399,495,0.5219,4.97,2.16,avenida,alta
1400,227,0.1448,4.41,2.0,carretera,alta
1400,440,0.2002,1.45,1.1,avenida,media
1400,187,0.3851,2.69,1.31,carretera,media
1400,106,0.5971,2.32,2.1,avenida,alta
1400,541,0.6093,3.12,1.47,jirón,media
1400,1256,0.6434,3.92,2.34,vía_expresa,baja
1401,800,0.2349,5.39,0.98,jirón,baja
1401,892,0.2726,5.3,2.1,vía_expresa,media
1401,541,0.3672,2.68,1.37,jirón,alta
1401,277,0.5258,3.53,2.36,carretera,alta
1401,1127,0.567,4.82,1.01,vía_expresa,baja
1401,227,0.6792,4.37,2.17,avenida,alta
1402,673,0.1544,2.92,0.63,vía_expresa,alta
1402,1370,0.2538,3.46,1.66,vía_expresa,alta
1402,879,0.3923,4.39,1.66,vía_expresa,baja
1402,1265,0.4097,3.68,2.26,jirón,baja
1402,85,0.7637,4.88,1.85,jirón,alta
1402,441,0.7691,5.1,1.93,jirón,media
1403,294,0.2075,4.8,1.29,vía_expresa,alta
1403,895,0.2334,3.74,1.45,carretera,media
1403,584,0.7794,6.46,2.35,avenida,alta
1403,727,0.9504,5.47,1.72,carretera,alta
1403,162,0.9568,3.1,2.37,vía_expresa,baja
1403,104,1.2165,7.21,2.88,avenida,alta
1404,1335,0.2358,1.8,2.09,jirón,alta
1404,1068,0.3097,2.35,2.19,vía_expresa,media
1404,355,0.316,2.22,1.54,carretera,media
1404,575,0.3567,3.26,0.83,carretera,alta
1404,482,0.3876,2.09,1.36,vía_expresa,baja
1404,347,0.4518,2.17,1.55,jirón,alta
1405,1322,0.1351,3.47,1.77,vía_expresa,baja
1405,737,0.1534,2.42,1.59,avenida,alta
1405,1366,0.3753,5.27,2.0,vía_expresa,alta
1405,1020,0.3951,1.93,1.59,carretera,baja
1405,780,0.415,3.81,1.92,jirón,alta
1405,966,0.5551,4.31,0.98,jirón,alta
1406,324,0.3148,3.2,1.7,vía_expresa,baja
1406,288,0.4972,3.74,1.25,carretera,baja
1406,165,0.5425,5.16,2.07,avenida,media
1406,9,0.5556,2.44,1.26,avenida,media
1406,139,0.5775,4.58,1.66,avenida,baja
1406,385,0.6195,4.38,1.5,jirón,alta
1407,353,0.1528,3.11,0.67,jirón,media
1407,338,0.5323,5.52,1.73,carretera,baja
1407,624,0.6752,4.15,2.39,jirón,baja
1407,503,0.9594,4.07,2.76,jirón,media
1407,590,1.0545,3.45,2.11,vía_expresa,baja
1407,773,1.1277,3.27,2.79,jirón,alta
1408,126,0.0802,1.3,2.0,carretera,alta
1408,1274,0.1764,2.22,1.26,carretera,alta
1408,871,0.4055,5.5,1.15,vía_expresa,alta
1408,1339,0.4701,5.66,1.53,jirón,baja
1408,853,0.5768,4.3,1.63,vía_expresa,baja
1408,839,0.6346,6.01,1.75,carretera,media
1409,18,0.0991,3.45,1.26,jirón,alta
1409,151,0.2142,5.08,1.87,carretera,baja
1409,418,0.3155,4.87,1.25,vía_expresa,media
1409,157,0.4144,5.43,1.05,avenida,media
1409,1279,0.5911,2.34,1.49,avenida,baja
1409,89,0.6732,4.86,2.44,carretera,alta
1410,149,0.3066,3.4,1.08,vía_expresa,alta
1410,738,0.3135,2.79,1.31,vía_expresa,alta
1410,483,0.3384,2.27,1.58,jirón,media
1410,690,0.3664,5.5,0.84,carretera,baja
1410,890,0.3799,3.24,2.01,carretera,alta
1410,1471,0.4453,2.87,1.49,avenida,alta
1411,1103,0.1675,4.02,1.28,avenida,baja
1411,953,0.1976,2.77,1.22,vía_expresa,media
1411,128,0.3851,2.13,1.8,avenida,alta
1411,519,0.5464,3.19,1.96,carretera,baja
1411,587,0.5608,2.29,2.28,carretera,media
1411,811,0.6346,4.48,1.09,jirón,baja
1412,2,0.5414,4.59,0.99,avenida,alta
1412,182,0.6044,3.75,1.92,carretera,alta
1412,1037,1.0681,4.1,2.06,carretera,alta
1412,267,1.1622,6.11,2.83,avenida,alta
1412,1359,1.2179,4.34,2.52,jirón,alta
1412,586,1.2231,4.32,1.98,jirón,baja
1413,1297,0.2783,2.77,1.22,avenida,media
1413,967,0.3232,1.8,1.87,jirón,media
1413,309,0.3263,1.91,1.92,carretera,alta
1413,1428,0.4763,4.62,1.3,vía_expresa,media
1413,953,0.5392,4.89,1.97,avenida,baja
1413,682,0.5672,5.05,1.37,jirón,alta
1414,685,0.487,5.6,1.98,avenida,media
1414,1105,0.5502,4.91,2.28,vía_expresa,media
1414,202,0.5627,4.65,2.24,avenida,media
1414,1040,0.6378,2.32,1.91,avenida,alta
1414,164,0.7632,4.28,2.0,vía_expresa,baja
1414,5,0.8292,2.95,2.44,avenida,media
1415,1294,0.2105,5.3,2.12,avenida,baja
1415,1263,0.3219,5.22,1.12,carretera,media
1415,339,0.3538,4.12,1.82,avenida,media
1415,1065,0.3547,1.93,1.37,carretera,media
1415,1441,0.4151,5.54,1.43,jirón,media
1415,135,0.783,4.32,1.33,carretera,baja
1416,555,0.3311,3.35,0.97,vía_expresa,alta
1416,409,0.3474,3.7,1.39,jirón,alta
1416,1075,0.4911,3.4,1.66,carretera,media
1416,1191,0.5234,3.17,1.0,avenida,alta
1416,832,0.5654,4.39,1.74,vía_expresa,baja
1416,479,0.5889,4.04,1.35,jirón,baja
1417,436,0.2619,4.56,1.88,avenida,media
1417,261,0.3094,1.77,1.18,vía_expresa,baja
1417,509,0.45,2.96,2.24,carretera,media
1417,698,0.5749,2.5,1.61,avenida,media
1417,415,0.6155,3.28,1.18,jirón,media
1417,969,0.6547,3.35,2.51,jirón,alta
1418,924,0.2572,5.13,1.34,carretera,alta
1418,1377,0.3119,5.57,1.15,avenida,baja
1418,1333,0.4681,5.66,2.12,avenida,media
1418,788,0.6642,4.71,1.79,vía_expresa,baja
1418,1297,0.6704,2.42,1.35,jirón,media
1418,77,0.6775,3.34,1.66,carretera,alta
1419,567,0.2565,2.17,2.07,vía_expresa,alta
1419,1285,0.6676,4.0,2.13,vía_expresa,media
1419,446,0.8452,5.33,1.4,vía_expresa,media
1419,630,0.8572,6.09,2.57,avenida,baja
1419,1024,0.8958,4.53,1.45,carretera,baja
1419,7,1.0418,4.21,1.87,carretera,media
1420,1138,0.2623,1.87,1.02,vía_expresa,alta
1420,310,0.2953,2.2,0.88,carretera,baja
1420,412,0.4528,5.36,1.43,avenida,baja
1420,791,0.4832,4.27,1.44,jirón,alta
1420,700,0.4951,3.44,1.13,vía_expresa,media
1420,312,0.5637,2.15,1.58,avenida,alta
1421,279,0.4518,5.52,1.85,jirón,alta
1421,1198,0.5748,2.2,1.22,avenida,baja
1421,753,0.6741,3.91,1.38,avenida,alta
1421,903,0.8082,5.27,2.17,jirón,media
1421,629,0.8618,4.84,1.39,jirón,baja
1421,1142,0.9976,4.62,1.59,jirón,baja
1422,286,0.4643,2.55,1.51,vía_expresa,media
1422,49,0.8111,6.29,1.83,carretera,media
1422,389,0.8379,6.2,1.72,avenida,alta
1422,417,0.9753,5.49,1.77,vía_expresa,alta
1422,974,1.1421,7.16,2.43,vía_expresa,media
1422,1222,1.1907,5.72,1.74,carretera,media
1423,830,0.0749,3.58,0.85,avenida,baja
1423,445,0.2325,3.13,1.22,vía_expresa,baja
1423,1114,0.2655,5.48,1.97,vía_expresa,media
1423,1243,0.2727,3.56,1.8,avenida,alta
1423,293,0.3122,2.95,1.37,vía_expresa,media
1423,317,0.3391,4.26,1.1,jirón,baja
1424,1426,0.4858,2.74,1.51,jirón,baja
1424,756,0.5145,3.96,1.83,carretera,baja
1424,1314,0.5921,3.39,2.38,jirón,baja
1424,783,1.1672,4.13,2.47,avenida,alta
1424,1208,1.2869,3.64,2.19,carretera,alta
1424,422,1.3403,6.95,1.88,vía_expresa,baja
1425,606,0.2612,3.67,2.03,jirón,alta
1425,278,0.4732,4.06,1.94,carretera,baja
1425,1458,0.5914,2.47,1.53,jirón,alta
1425,852,0.6268,4.19,2.4,carretera,media
1425,252,0.7489,3.48,2.35,carretera,alta
1425,483,0.7678,5.75,1.18,vía_expresa,media
1426,1314,0.2375,1.52,1.33,jirón,baja
1426,1424,0.4858,4.83,1.44,carretera,media
1426,756,0.8994,2.95,1.48,jirón,baja
1426,1208,0.9773,4.2,2.76,jirón,baja
1426,783,1.4793,7.69,3.2,avenida,alta
1426,422,1.5531,7.23,3.31,jirón,media
1427,660,0.1402,5.13,0.77,jirón,media
1427,186,0.3418,1.86,1.41,avenida,baja
1427,937,0.3459,3.81,0.84,carretera,media
1427,115,0.4757,5.33,2.24,vía_expresa,alta
1427,755,0.4938,2.06,1.12,avenida,baja
1427,668,0.5418,4.34,1.88,carretera,baja
1428,682,0.0946,4.66,1.21,vía_expresa,media
1428,572,0.1743,5.08,0.72,jirón,media
1428,309,0.2164,3.64,1.83,jirón,baja
1428,77,0.2938,2.75,1.41,jirón,media
1428,428,0.4318,5.81,0.95,vía_expresa,baja
1428,1297,0.4621,5.62,2.02,avenida,baja
1429,61,0.4513,4.38,1.79,jirón,baja
1429,1185,0.4701,5.59,1.41,vía_expresa,baja
1429,870,0.5372,3.67,1.02,avenida,alta
1429,1177,0.6277,2.96,2.01,carretera,media
1429,269,0.6433,3.43,2.28,vía_expresa,alta
1429,424,0.7107,4.52,1.91,jirón,baja
1430,189,0.3199,2.56,1.46,avenida,media
1430,786,0.3434,5.44,1.02,jirón,baja
1430,1,0.5285,2.6,1.63,jirón,media
1430,273,0.8175,3.66,1.36,jirón,alta
1430,1342,0.8999,5.54,2.53,carretera,media
1430,29,0.9332,5.95,1.84,jirón,alta
1431,794,0.1946,1.73,1.47,carretera,media
1431,1064,0.4532,4.31,1.57,avenida,baja
1431,235,0.6079,4.12,1.96,jirón,alta
1431,352,0.7836,6.5,2.3,jirón,media
1431,645,0.8955,4.44,2.16,jirón,media
1431,991,0.9673,6.3,1.86,carretera,alta
1432,467,0.638,2.34,2.29,carretera,alta
1432,747,0.8649,3.71,1.97,avenida,baja
1432,707,0.9184,6.33,2.03,vía_expresa,baja
1432,224,1.0999,5.67,1.52,jirón,baja
1432,1371,1.1866,5.15,1.73,avenida,baja
1432,1122,1.1938,6.45,3.0,avenida,media
1433,1084,0.2064,2.18,1.03,carretera,alta
1433,664,0.3083,3.3,1.39,avenida,baja
1433,1464,0.3365,1.87,1.25,avenida,baja
1433,679,0.4495,5.45,1.9,jirón,media
1433,58,0.5791,2.9,2.27,vía_expresa,baja
1433,703,0.637,6.22,2.26,vía_expresa,baja
1434,1328,0.2311,4.21,1.01,vía_expresa,alta
1434,1497,0.3505,2.81,1.94,vía_expresa,baja
1434,927,0.3661,2.66,1.38,carretera,baja
1434,545,0.3785,5.37,2.25,jirón,baja
1434,711,0.3983,1.83,1.55,vía_expresa,baja
1434,44,0.4194,4.25,1.73,carretera,media
1435,0,0.2463,5.18,1.08,carretera,baja
1435,100,0.3361,4.09,1.74,carretera,baja
1435,796,0.4041,4.02,1.74,avenida,baja
1435,307,0.4537,5.27,2.02,carretera,media
1435,981,0.462,5.01,2.09,jirón,alta
1435,797,0.5438,3.52,2.17,jirón,media
1436,171,0.275,3.94,0.86,vía_expresa,baja
1436,1108,0.3117,3.07,1.16,jirón,alta
1436,66,0.3254,5.43,1.0,jirón,alta
1436,1308,0.5324,5.2,1.52,avenida,baja
1436,369,0.6158,3.82,1.51,vía_expresa,baja
1436,332,0.7232,3.12,1.99,jirón,media
1437,1340,0.0812,4.7,1.23,carretera,baja
1437,894,0.3057,4.27,1.63,carretera,media
1437,1438,0.3322,2.01,1.29,jirón,baja
1437,1462,0.4244,4.7,2.16,vía_expresa,alta
1437,1331,0.5156,5.2,2.09,jirón,media
1437,1003,0.763,6.47,1.62,vía_expresa,alta
1438,1331,0.2148,3.93,2.05,avenida,media
1438,1437,0.3322,4.93,1.61,jirón,baja
1438,1340,0.4128,3.73,1.01,avenida,baja
1438,1003,0.4309,2.13,1.11,carretera,baja
1438,894,0.5439,2.72,2.01,carretera,media
1438,56,0.6242,5.8,2.48,vía_expresa,baja
1439,1172,0.2715,1.84,1.74,jirón,media
1439,790,0.3003,1.9,1.87,carretera,baja
1439,656,0.4736,4.24,2.29,vía_expresa,media
1439,1235,0.6172,4.62,1.49,carretera,alta
1439,394,0.6323,2.48,1.57,avenida,baja
1439,265,0.6404,3.3,2.38,avenida,media
1440,979,0.0902,2.79,1.94,vía_expresa,baja
1440,1106,0.1784,2.9,0.96,avenida,baja
1440,393,0.2638,1.94,0.91,jirón,alta
1440,206,0.3063,2.5,0.9,avenida,media
1440,1126,0.3785,2.41,2.23,carretera,media
1440,665,0.439,4.23,1.41,vía_expresa,media
1441,1294,0.3834,1.82,0.92,avenida,alta
1441,1415,0.4151,4.93,1.83,carretera,media
1441,1263,0.4823,5.39,2.08,avenida,alta
1441,1052,0.6825,5.94,1.74,jirón,media
1441,1065,0.7274,2.76,1.75,carretera,baja
1441,339,0.7504,3.59,2.17,carretera,alta
1442,983,0.627,5.08,2.3,avenida,media
1442,176,0.6679,5.85,1.78,carretera,alta
1442,37,0.8252,4.23,1.86,carretera,alta
1442,90,1.0304,3.64,1.72,avenida,alta
1442,140,1.179,5.06,2.99,carretera,baja
1442,1476,1.3312,6.63,2.83,vía_expresa,alta
1443,193,0.3198,2.69,0.85,carretera,baja
1443,1004,0.325,4.16,1.28,jirón,baja
1443,917,0.7876,3.69,2.2,vía_expresa,media
1443,298,0.9107,3.41,2.54,vía_expresa,media
1443,56,1.0152,4.73,1.85,jirón,baja
1443,1438,1.0355,6.86,2.51,carretera,alta
1444,1281,0.1148,4.4,0.61,avenida,media
1444,559,0.1655,3.91,1.07,avenida,alta
1444,218,0.2181,4.96,1.4,avenida,baja
1444,803,0.2535,4.07,1.15,vía_expresa,alta
1444,883,0.4927,5.52,1.28,avenida,alta
1444,1162,0.5494,2.15,1.71,avenida,alta
1445,1392,0.2444,3.42,1.35,carretera,media
1445,206,0.309,4.61,0.84,jirón,baja
1445,100,0.3706,2.84,1.86,carretera,alta
1445,603,0.4109,5.26,1.27,carretera,media
1445,1106,0.4138,3.05,1.6,jirón,media
1445,964,0.5298,4.87,1.51,vía_expresa,baja
1446,1141,0.4108,3.55,1.75,avenida,baja
1446,1380,0.4982,4.66,1.68,carretera,baja
1446,973,0.7417,5.83,1.67,jirón,baja
1446,1147,0.8036,5.27,2.45,vía_expresa,media
1446,1311,1.0202,3.24,2.84,jirón,media
1446,1048,1.0431,3.16,2.75,avenida,alta
1447,1350,0.647,3.6,1.65,vía_expresa,media
1447,250,0.7523,5.08,2.25,carretera,baja
1447,289,0.7757,4.81,1.65,carretera,baja
1447,341,0.7939,4.98,1.9,jirón,alta
1447,717,0.913,3.1,1.68,jirón,media
1447,166,1.0208,4.63,1.44,jirón,alta
1448,304,0.3662,5.25,1.72,jirón,media
1448,102,0.431,2.17,2.28,avenida,baja
1448,313,0.4344,4.26,2.16,avenida,alta
1448,1271,0.5638,5.01,2.36,vía_expresa,baja
1448,406,0.5703,5.1,1.75,avenida,alta
1448,893,0.6139,6.14,2.52,avenida,media
1449,500,0.123,3.26,0.91,avenida,baja
1449,605,0.2965,5.43,1.98,vía_expresa,alta
1449,896,0.3471,3.02,1.0,jirón,baja
1449,72,0.4728,2.78,2.34,jirón,media
1449,886,0.4832,3.53,1.66,carretera,baja
1449,857,0.5824,5.46,2.06,jirón,alta
1450,1230,0.4658,5.34,2.31,vía_expresa,baja
1450,562,0.9796,4.66,2.37,avenida,media
1450,526,1.0253,3.42,1.79,jirón,media
1450,566,1.0288,5.67,2.12,jirón,baja
1450,1282,1.057,4.38,2.14,vía_expresa,media
1450,101,1.072,3.86,2.59,carretera,alta
1451,764,0.2495,2.1,1.63,jirón,baja
1451,1250,0.4217,3.6,1.22,vía_expresa,media
1451,1205,0.55,2.55,1.94,vía_expresa,baja
1451,348,0.5702,4.61,1.91,jirón,media
1451,367,0.5857,2.37,2.29,carretera,alta
1451,828,0.7887,3.12,2.61,carretera,baja
1452,461,0.2691,5.35,2.08,avenida,alta
1452,65,0.8998,4.26,2.3,vía_expresa,media
1452,120,0.9372,5.31,2.75,jirón,media
1452,113,0.998,4.18,2.52,vía_expresa,baja
1452,1337,1.0294,4.9,1.9,jirón,baja
1452,986,1.0305,5.14,2.32,vía_expresa,alta
1453,804,0.2146,4.57,0.79,jirón,baja
1453,432,0.2629,2.48,0.88,avenida,baja
1453,357,0.2873,4.2,0.82,avenida,media
1453,901,0.3022,2.92,1.32,avenida,baja
1453,465,0.3827,5.24,1.43,carretera,alta
1453,1097,0.6064,5.54,2.23,avenida,baja
1454,183,0.0511,1.95,1.78,jirón,baja
1454,1069,0.4654,2.84,1.15,avenida,alta
1454,1157,0.4768,3.89,1.28,carretera,alta
1454,680,0.5252,5.49,1.66,carretera,baja
1454,1228,0.5322,4.4,2.2,jirón,media
1454,350,0.6179,2.28,1.82,carretera,alta
1455,977,0.0319,4.58,1.97,jirón,media
1455,1133,0.5042,4.48,1.11,avenida,media
1455,1398,0.6363,5.54,2.15,jirón,baja
1455,359,0.7547,4.01,1.22,avenida,alta
1455,535,0.8226,6.63,2.09,vía_expresa,baja
1455,1352,0.8718,4.23,2.18,avenida,media
1456,243,0.1098,4.59,1.05,jirón,alta
1456,344,0.5077,2.03,1.6,carretera,alta
1456,405,0.6399,4.03,2.15,jirón,alta
1456,1174,0.7401,2.97,1.46,jirón,media
1456,941,0.8138,2.87,1.57,carretera,media
1456,234,1.0008,3.68,2.61,carretera,media
1457,1080,0.0535,1.23,1.83,avenida,baja
1457,308,0.265,2.81,1.07,carretera,media
1457,608,0.3565,4.31,1.56,jirón,baja
1457,770,0.3648,5.4,1.64,avenida,alta
1457,274,0.4657,2.43,1.66,jirón,alta
1457,1244,0.4819,4.57,1.26,carretera,baja
1458,852,0.1071,4.44,0.8,carretera,media
1458,278,0.3579,3.64,2.27,jirón,media
1458,1425,0.5914,4.24,2.11,jirón,media
1458,1348,0.6359,2.55,1.6,carretera,baja
1458,252,0.6614,3.61,2.34,jirón,baja
1458,1219,0.7169,5.41,1.78,avenida,media
1459,712,0.1292,2.9,1.63,vía_expresa,baja
1459,1113,0.1407,3.86,1.61,vía_expresa,baja
1459,266,0.175,4.41,1.0,avenida,alta
1459,681,0.3841,4.92,0.93,vía_expresa,alta
1459,996,0.3892,2.15,0.99,carretera,media
1459,533,0.3972,4.77,0.88,jirón,media
1460,888,0.134,2.09,0.79,jirón,media
1460,859,0.2538,4.25,1.06,vía_expresa,alta
1460,1059,0.3244,1.96,1.48,jirón,media
1460,410,0.3309,3.95,1.76,avenida,media
1460,1388,0.4084,2.21,1.65,jirón,baja
1460,1154,0.4626,5.51,1.32,carretera,alta
1461,623,0.9477,3.41,2.02,avenida,media
1461,638,1.0697,3.87,1.81,carretera,baja
1461,1151,1.1269,4.45,2.3,vía_expresa,baja
1461,1272,1.1874,3.96,2.83,carretera,baja
1461,647,1.3845,6.84,3.09,jirón,alta
1461,125,1.3852,6.41,1.71,jirón,media
1462,894,0.1658,4.56,2.05,avenida,baja
1462,1340,0.3627,1.82,1.48,jirón,alta
1462,1437,0.4244,4.76,1.79,vía_expresa,alta
1462,1033,0.4681,5.19,2.35,avenida,baja
1462,1438,0.701,3.66,2.56,carretera,baja
1462,1331,0.815,6.31,2.0,vía_expresa,alta
1463,474,0.2013,4.84,2.08,carretera,media
1463,1379,0.2407,2.77,1.19,vía_expresa,alta
1463,195,0.244,4.28,1.52,avenida,alta
1463,1321,0.389,3.57,1.27,jirón,baja
1463,1200,0.3962,5.67,1.23,carretera,baja
1463,415,0.6844,6.26,2.46,carretera,media
1464,679,0.3167,3.57,2.25,avenida,alta
1464,1433,0.3365,4.82,0.86,vía_expresa,alta
1464,1084,0.4482,3.89,1.35,jirón,baja
1464,664,0.5261,5.75,0.98,jirón,media
1464,58,0.7,5.86,1.21,avenida,media
1464,298,0.8754,5.7,2.05,vía_expresa,alta
1465,928,0.3039,3.52,1.61,carretera,media
1465,53,0.7422,6.3,1.67,carretera,baja
1465,1384,0.793,6.49,1.19,carretera,baja
1465,1251,0.851,2.79,2.29,carretera,media
1465,561,0.8985,3.8,1.96,jirón,media
1465,1360,0.9011,5.73,2.07,vía_expresa,media
1466,763,0.1322,1.95,1.22,carretera,alta
1466,508,0.145,3.61,0.84,carretera,media
1466,573,0.3942,3.49,1.31,vía_expresa,baja
1466,949,0.3992,2.13,1.13,avenida,alta
1466,514,0.5975,4.08,1.5,avenida,baja
1466,311,0.5991,6.15,1.18,avenida,media
1467,893,0.1192,2.65,1.62,carretera,baja
1467,313,0.3569,3.94,0.98,carretera,alta
1467,102,0.4195,1.93,1.22,carretera,baja
1467,1271,0.5319,3.82,2.21,avenida,media
1467,818,0.6742,3.38,2.02,carretera,media
1467,1448,0.6994,6.2,1.82,vía_expresa,baja
1468,1308,0.7489,5.77,2.39,avenida,alta
1468,66,0.7707,2.7,2.6,jirón,baja
